# -----------Freq Fresnel file----------
# Columns:
#        1 - Shower Number
#        2 - Antenna Number
#        3 - Antenna X (m)
#        4 - Antenna Y (m)
#        5 - Antenna Z (m)
#        6 - Frequency #
#        7 - Frequency (MHz)
#        8 - |E| (V/M MHz)
#        9 -  Ex  (V/M MHz)
#        10 - Ey  (V/M MHz)
#        11 - Ez  (V/M MHz)
#
# new shower    1
#
   1  18    459.18      0.00  97200.00   2  1.000E+02  1.364E-04  1.940E-06  1.363E-04  6.016E-06
   1  18    459.18      0.00  97200.00   3  3.000E+02  9.432E-06  1.004E-06  8.808E-06  3.222E-06
   1  18    459.18      0.00  97200.00   4  5.000E+02  6.028E-06  1.287E-06  5.283E-06  2.603E-06
   1  18    459.18      0.00  97200.00   5  8.000E+02  4.059E-06  1.228E-06  1.779E-06  3.435E-06
   1  19    397.96      0.00  97200.00   1  5.000E+01  1.560E-04  2.561E-06  1.559E-04  6.119E-06
   1  19    397.96      0.00  97200.00   2  1.000E+02  1.265E-04  2.383E-06  1.264E-04  4.788E-06
   1  19    397.96      0.00  97200.00   3  3.000E+02  8.546E-06  1.903E-06  7.227E-06  4.145E-06
   1  19    397.96      0.00  97200.00   4  5.000E+02  2.797E-06  5.986E-07  2.568E-06  9.325E-07
   1  19    397.96      0.00  97200.00   5  8.000E+02  7.430E-06  1.053E-06  6.658E-06  3.126E-06
   1  20    336.73      0.00  97200.00   1  5.000E+01  1.525E-04  1.192E-06  1.524E-04  3.847E-06
   1  20    336.73      0.00  97200.00   2  1.000E+02  1.165E-04  1.475E-06  1.164E-04  3.981E-06
   1  20    336.73      0.00  97200.00   3  3.000E+02  5.368E-06  8.210E-07  4.862E-06  2.121E-06
   1  20    336.73      0.00  97200.00   4  5.000E+02  3.124E-06  9.103E-07  2.654E-06  1.375E-06
   1  20    336.73      0.00  97200.00   5  8.000E+02  3.703E-06  7.181E-07  2.381E-06  2.744E-06
   1  21    275.51      0.00  97200.00   1  5.000E+01  1.490E-04  1.273E-06  1.489E-04  3.176E-06
   1  21    275.51      0.00  97200.00   2  1.000E+02  1.081E-04  2.065E-06  1.080E-04  3.813E-06
   1  21    275.51      0.00  97200.00   3  3.000E+02  7.008E-06  1.571E-06  6.261E-06  2.729E-06
   1  21    275.51      0.00  97200.00   4  5.000E+02  1.441E-06  7.612E-07  1.053E-06  6.231E-07
   1  21    275.51      0.00  97200.00   5  8.000E+02  5.631E-06  1.834E-06  2.918E-06  4.453E-06
   1  22    214.29      0.00  97200.00   1  5.000E+01  1.465E-04  8.733E-07  1.464E-04  2.846E-06
   1  22    214.29      0.00  97200.00   2  1.000E+02  1.025E-04  1.992E-06  1.024E-04  3.068E-06
   1  22    214.29      0.00  97200.00   3  3.000E+02  6.382E-06  3.949E-07  6.199E-06  1.465E-06
   1  22    214.29      0.00  97200.00   4  5.000E+02  2.634E-06  6.639E-07  6.946E-07  2.452E-06
   1  22    214.29      0.00  97200.00   5  8.000E+02  9.177E-06  1.662E-06  7.126E-06  5.538E-06
   1  23    153.06      0.00  97200.00   1  5.000E+01  1.422E-04  5.870E-07  1.422E-04  1.229E-06
   1  23    153.06      0.00  97200.00   2  1.000E+02  9.658E-05  1.548E-06  9.652E-05  2.853E-06
   1  23    153.06      0.00  97200.00   3  3.000E+02  3.152E-06  4.284E-07  2.453E-06  1.931E-06
   1  23    153.06      0.00  97200.00   4  5.000E+02  5.234E-06  1.559E-06  3.077E-06  3.936E-06
   1  23    153.06      0.00  97200.00   5  8.000E+02  6.961E-06  8.403E-07  6.901E-06  3.407E-07
   1  24     91.84      0.00  97200.00   1  5.000E+01  1.413E-04  1.061E-06  1.413E-04  1.342E-06
   1  24     91.84      0.00  97200.00   2  1.000E+02  9.352E-05  1.042E-06  9.348E-05  2.502E-06
   1  24     91.84      0.00  97200.00   3  3.000E+02  6.030E-06  5.319E-07  5.952E-06  8.057E-07
   1  24     91.84      0.00  97200.00   4  5.000E+02  2.774E-06  5.941E-07  2.116E-06  1.693E-06
   1  24     91.84      0.00  97200.00   5  8.000E+02  6.153E-06  1.532E-06  4.556E-06  3.841E-06
   1  25     30.61      0.00  97200.00   1  5.000E+01  1.410E-04  5.099E-07  1.410E-04  9.858E-07
   1  25     30.61      0.00  97200.00   2  1.000E+02  9.164E-05  1.593E-06  9.156E-05  3.545E-06
   1  25     30.61      0.00  97200.00   3  3.000E+02  3.981E-06  8.216E-07  3.210E-06  2.208E-06
   1  25     30.61      0.00  97200.00   4  5.000E+02  3.997E-06  5.161E-07  3.077E-06  2.499E-06
   1  25     30.61      0.00  97200.00   5  8.000E+02  7.497E-06  5.224E-07  6.717E-06  3.288E-06
   1  26    -30.61      0.00  97200.00   1  5.000E+01  1.403E-04  3.461E-07  1.403E-04  5.102E-07
   1  26    -30.61      0.00  97200.00   2  1.000E+02  9.219E-05  8.617E-07  9.211E-05  3.547E-06
   1  26    -30.61      0.00  97200.00   3  3.000E+02  3.105E-06  3.760E-07  3.009E-06  6.692E-07
   1  26    -30.61      0.00  97200.00   4  5.000E+02  4.183E-06  1.317E-06  1.329E-06  3.741E-06
   1  26    -30.61      0.00  97200.00   5  8.000E+02  5.093E-06  1.453E-06  4.176E-06  2.528E-06
   1  27    -91.84      0.00  97200.00   1  5.000E+01  1.410E-04  2.202E-07  1.410E-04  8.730E-07
   1  27    -91.84      0.00  97200.00   2  1.000E+02  9.303E-05  1.381E-06  9.297E-05  3.050E-06
   1  27    -91.84      0.00  97200.00   3  3.000E+02  5.131E-06  9.217E-07  4.299E-06  2.645E-06
   1  27    -91.84      0.00  97200.00   4  5.000E+02  1.831E-06  3.182E-07  4.095E-07  1.756E-06
   1  27    -91.84      0.00  97200.00   5  8.000E+02  7.607E-06  2.056E-06  5.008E-06  5.344E-06
   1  28   -153.06      0.00  97200.00   1  5.000E+01  1.415E-04  7.150E-07  1.415E-04  2.321E-06
   1  28   -153.06      0.00  97200.00   2  1.000E+02  9.684E-05  7.812E-07  9.681E-05  2.194E-06
   1  28   -153.06      0.00  97200.00   3  3.000E+02  2.572E-06  7.981E-07  1.272E-06  2.088E-06
   1  28   -153.06      0.00  97200.00   4  5.000E+02  2.425E-06  4.322E-07  1.463E-06  1.885E-06
   1  28   -153.06      0.00  97200.00   5  8.000E+02  4.731E-06  8.871E-07  2.610E-06  3.845E-06
   1  29   -214.29      0.00  97200.00   1  5.000E+01  1.440E-04  1.289E-06  1.440E-04  1.596E-06
   1  29   -214.29      0.00  97200.00   2  1.000E+02  1.020E-04  1.547E-06  1.020E-04  2.279E-06
   1  29   -214.29      0.00  97200.00   3  3.000E+02  6.188E-06  1.223E-06  5.377E-06  2.807E-06
   1  29   -214.29      0.00  97200.00   4  5.000E+02  3.210E-06  1.131E-06  1.930E-06  2.301E-06
   1  29   -214.29      0.00  97200.00   5  8.000E+02  5.355E-06  1.684E-06  6.846E-07  5.037E-06
   1  30   -275.51      0.00  97200.00   1  5.000E+01  1.452E-04  1.119E-06  1.451E-04  3.492E-06
   1  30   -275.51      0.00  97200.00   2  1.000E+02  1.084E-04  9.516E-07  1.083E-04  3.540E-06
   1  30   -275.51      0.00  97200.00   3  3.000E+02  2.734E-06  4.347E-08  2.659E-06  6.381E-07
   1  30   -275.51      0.00  97200.00   4  5.000E+02  4.222E-06  7.478E-07  3.943E-06  1.313E-06
   1  30   -275.51      0.00  97200.00   5  8.000E+02  9.921E-06  3.302E-06  1.482E-06  9.237E-06
   1  31   -336.73      0.00  97200.00   1  5.000E+01  1.477E-04  1.436E-06  1.477E-04  4.505E-06
   1  31   -336.73      0.00  97200.00   2  1.000E+02  1.167E-04  1.319E-06  1.166E-04  4.103E-06
   1  31   -336.73      0.00  97200.00   3  3.000E+02  6.642E-06  1.610E-06  4.878E-06  4.211E-06
   1  31   -336.73      0.00  97200.00   4  5.000E+02  6.229E-06  1.008E-06  4.984E-06  3.598E-06
   1  31   -336.73      0.00  97200.00   5  8.000E+02  5.724E-06  3.487E-07  5.299E-06  2.137E-06
   1  32   -397.96      0.00  97200.00   1  5.000E+01  1.501E-04  1.618E-06  1.500E-04  4.804E-06
   1  32   -397.96      0.00  97200.00   2  1.000E+02  1.244E-04  2.103E-06  1.242E-04  5.973E-06
   1  32   -397.96      0.00  97200.00   3  3.000E+02  3.365E-06  4.438E-07  3.227E-06  8.445E-07
   1  32   -397.96      0.00  97200.00   4  5.000E+02  3.692E-06  4.020E-07  3.244E-06  1.716E-06
   1  32   -397.96      0.00  97200.00   5  8.000E+02  4.406E-06  6.161E-07  4.079E-06  1.547E-06
   1  33   -459.18      0.00  97200.00   1  5.000E+01  1.523E-04  1.922E-06  1.522E-04  5.562E-06
